articleCode,articleName,VendorKey,VendorName,categoryInit,categoryName,TypeInit,TypeName,startDate,expireDate,colourInit,colourName,sex,picture,basePrice,salePrice,notes
AR.ESB-SC004,EBT POCK BLOOMING,ESB,VIRIDIFELLOW,11,T-SHIRT,1,CASUAL,2019-03-26 00:00:00.000,2019-06-24 00:00:00.000,31,PEACH,M,,94250,145000,RECEIVE ORDER MARCH 2019
AR.ESB-SC005,EBT POCK B DASH,ESB,VIRIDIFELLOW,11,T-SHIRT,1,CASUAL,2019-03-26 00:00:00.000,2019-06-24 00:00:00.000,37,WHITE,M,,94250,145000,RECEIVE ORDER MARCH 2019
AR.ESB-SC006,EBBG DP SWED RD,ESB,VIRIDIFELLOW,2,BAG,1,BAG PACK,2019-03-26 00:00:00.000,2019-06-24 00:00:00.000,34,RED,M,,152750,235000,RECEIVE ORDER MARCH 2019
AR.ESB-SC007,EBBG DP SWED OLV,ESB,VIRIDIFELLOW,2,BAG,1,BAG PACK,2019-03-26 00:00:00.000,2019-06-24 00:00:00.000,114,OLIVE,M,,149500,230000,RECEIVE ORDER MARCH 2019
AR.ESB-SC008,EBBG DV SWED NV,ESB,VIRIDIFELLOW,2,BAG,1,BAG PACK,2019-03-26 00:00:00.000,2019-06-24 00:00:00.000,27,NAVY,M,,152750,235000,RECEIVE ORDER MARCH 2019
AR.ESB-SC009,EBBG DP SWED GR,ESB,VIRIDIFELLOW,2,BAG,1,BAG PACK,2019-03-26 00:00:00.000,2019-06-24 00:00:00.000,19,GREEN,M,,152750,235000,RECEIVE ORDER MARCH 2019
AR.ESB-SC010,EBBG DP BLK,ESB,VIRIDIFELLOW,2,BAG,1,BAG PACK,2019-03-26 00:00:00.000,2019-06-24 00:00:00.000,1,BLACK,M,,123500,190000,RECEIVE ORDER MARCH 2019
AR.ESB-SC011,EBBG DP NV,ESB,VIRIDIFELLOW,2,BAG,1,BAG PACK,2019-03-26 00:00:00.000,2019-06-24 00:00:00.000,27,NAVY,M,,123500,190000,RECEIVE ORDER MARCH 2019
AR.ESB-SC012,EBSWT GEARS VABL,ESB,VIRIDIFELLOW,10,SWEATER,1,CASUAL,2019-03-26 00:00:00.000,2019-06-24 00:00:00.000,0,NA,M,,201500,310000,RECEIVE ORDER MARCH 2019
AR.ESB-SC013,EBSWT DHOLG MS,ESB,VIRIDIFELLOW,10,SWEATER,1,CASUAL,2019-03-26 00:00:00.000,2019-06-24 00:00:00.000,0,NA,M,,198250,305000,RECEIVE ORDER MARCH 2019
AR.ESB-SC014,EBT FULL FR,ESB,VIRIDIFELLOW,11,T-SHIRT,1,CASUAL,2019-03-26 00:00:00.000,2019-06-24 00:00:00.000,0,NA,M,,97500,150000,RECEIVE ORDER MARCH 2019
AR.ESB-SC015,EBT LG DHOL MS,ESB,VIRIDIFELLOW,11,T-SHIRT,1,CASUAL,2019-03-26 00:00:00.000,2019-06-24 00:00:00.000,0,NA,M,,87750,135000,RECEIVE ORDER MARCH 2019
AR.ESB-SC016,EBT LEMON PCH,ESB,VIRIDIFELLOW,11,T-SHIRT,1,CASUAL,2019-03-27 00:00:00.000,2019-06-25 00:00:00.000,30,ORANGE,M,,91000,140000,RECEIVE ORDER MARCH 2019 FROM EASYBEATS ( NEW DROP )
AR.ESB-SC017,EBT YIN PCH,ESB,VIRIDIFELLOW,11,T-SHIRT,1,CASUAL,2019-03-27 00:00:00.000,2019-06-25 00:00:00.000,30,ORANGE,M,,91000,140000,RECEIVE ORDER MARCH 2019 FROM EASYBEATS ( NEW DROP )
AR.ESB-SC018,EBT BRAIN,ESB,VIRIDIFELLOW,11,T-SHIRT,1,CASUAL,2019-03-27 00:00:00.000,2019-06-25 00:00:00.000,1,BLACK,M,,91000,140000,RECEIVE ORDER MARCH 2019 FROM EASYBEATS ( NEW DROP )
AR.ESB-SC019,EB BEANIE OLV,ESB,VIRIDIFELLOW,3,HAT,4,BEANIE,2019-03-27 00:00:00.000,2019-06-25 00:00:00.000,114,OLIVE,M,,68250,105000,RECEIVE ORDER MARCH 2019 FROM EASYBEATS ( NEW DROP )
AR.ESB-SC020,EB BEANIE BLACK,ESB,VIRIDIFELLOW,3,HAT,1,CASUAL,2019-03-27 00:00:00.000,2019-06-25 00:00:00.000,1,BLACK,M,,68250,105000,RECEIVE ORDER MARCH 2019 FROM EASYBEATS ( NEW DROP )
AR.ESB-SC021,EB BEANIE MAROON,ESB,VIRIDIFELLOW,3,HAT,4,BEANIE,2019-03-27 00:00:00.000,2019-06-25 00:00:00.000,24,MAROON,M,,68250,105000,RECEIVE ORDER MARCH 2019 FROM EASYBEATS ( NEW DROP )
AR.ESB-SD001,EBT RAG BASIC YELLOW,ESB,VIRIDIFELLOW,11,T-SHIRT,1,CASUAL,2019-04-03 00:00:00.000,2019-07-02 00:00:00.000,100,YELLOW,M,,74750,115000,RECEIVE ORDER APRIL 2019 FROM EASYBEATS ( REPEAT AND NEW DROP )
AR.ESB-SD002,EBT RAG BASIC BLACK,ESB,VIRIDIFELLOW,11,T-SHIRT,1,CASUAL,2019-04-03 00:00:00.000,2019-07-02 00:00:00.000,1,BLACK,M,,74750,115000,RECEIVE ORDER APRIL 2019 FROM EASYBEATS ( REPEAT AND NEW DROP )
AR.ESB-SD003,EBT EBFC,ESB,VIRIDIFELLOW,11,T-SHIRT,1,CASUAL,2019-04-03 00:00:00.000,2019-07-02 00:00:00.000,27,NAVY,M,,91000,140000,RECEIVE ORDER APRIL 2019 FROM EASYBEATS ( REPEAT AND NEW DROP )
AR.ESB-SD004,EBT 311,ESB,VIRIDIFELLOW,11,T-SHIRT,1,CASUAL,2019-04-03 00:00:00.000,2019-07-02 00:00:00.000,1,BLACK,M,,91000,140000,RECEIVE ORDER APRIL 2019 FROM EASYBEATS ( REPEAT AND NEW DROP )
AR.ESB-SD005,EBT MOZ PINK,ESB,VIRIDIFELLOW,11,T-SHIRT,1,CASUAL,2019-04-03 00:00:00.000,2019-07-02 00:00:00.000,32,PINK,M,,91000,140000,RECEIVE ORDER APRIL 2019 FROM EASYBEATS ( REPEAT AND NEW DROP )
AR.ESB-SD006,EBSWT MOZ,ESB,VIRIDIFELLOW,10,SWEATER,3,HOODIE,2019-04-03 00:00:00.000,2019-07-02 00:00:00.000,1,BLACK,M,,204750,315000,RECEIVE ORDER APRIL 2019 FROM EASYBEATS ( REPEAT AND NEW DROP )
AR.ESB-SD007,EBT EBFC WHITE,ESB,VIRIDIFELLOW,11,T-SHIRT,1,CASUAL,2019-04-06 00:00:00.000,2019-07-05 00:00:00.000,37,WHITE,M,,91000,140000,RECEIVE ORDER APRIL 2019 FROM EASYBEATS ( NEW DROP )
AR.ESB-SD008,EBT REDHOT,ESB,VIRIDIFELLOW,11,T-SHIRT,1,CASUAL,2019-04-06 00:00:00.000,2019-07-05 00:00:00.000,37,WHITE,M,,91000,140000,RECEIVE ORDER APRIL 2019 FROM EASYBEATS ( NEW DROP )
AR.ESB-SD009,EBT TRIGLOBE,ESB,VIRIDIFELLOW,11,T-SHIRT,1,CASUAL,2019-04-06 00:00:00.000,2019-07-05 00:00:00.000,1,BLACK,M,,91000,140000,RECEIVE ORDER APRIL 2019 FROM EASYBEATS ( NEW DROP )
AR.ESB-SD010,EBT LEMON WHITE,ESB,VIRIDIFELLOW,11,T-SHIRT,1,CASUAL,2019-04-06 00:00:00.000,2019-07-05 00:00:00.000,37,WHITE,M,,91000,140000,RECEIVE ORDER APRIL 2019 FROM EASYBEATS ( NEW DROP )
AR.ESB-SD011,EBT COME HOME BLACK,ESB,VIRIDIFELLOW,11,T-SHIRT,1,CASUAL,2019-04-12 00:00:00.000,2019-07-11 00:00:00.000,1,BLACK,M,,91000,140000,RECEIVE ORDER APRIL 2019 FROM EASYBEATS ( NEW DROP )
AR.ESB-SD012,EBT COME HOME WHITE,ESB,VIRIDIFELLOW,11,T-SHIRT,1,CASUAL,2019-04-12 00:00:00.000,2019-07-11 00:00:00.000,37,WHITE,M,,91000,140000,RECEIVE ORDER APRIL 2019 FROM EASYBEATS ( NEW DROP )
AR.ESB-SD013,EBT WAVE FONT,ESB,VIRIDIFELLOW,11,T-SHIRT,1,CASUAL,2019-04-12 00:00:00.000,2019-07-11 00:00:00.000,1,BLACK,M,,91000,140000,RECEIVE ORDER APRIL 2019 FROM EASYBEATS ( NEW DROP )
AR.ESB-SD014,EBT YIN WHITE,ESB,VIRIDIFELLOW,11,T-SHIRT,1,CASUAL,2019-04-12 00:00:00.000,2019-07-11 00:00:00.000,37,WHITE,M,,91000,140000,RECEIVE ORDER APRIL 2019 FROM EASYBEATS ( NEW DROP )
AR.ESB-SD015,EBT YARO E,ESB,VIRIDIFELLOW,11,T-SHIRT,1,CASUAL,2019-04-12 00:00:00.000,2019-07-11 00:00:00.000,37,WHITE,M,,91000,140000,RECEIVE ORDER APRIL 2019 FROM EASYBEATS ( NEW DROP )
AR.ESB-SD016,EBT HEART,ESB,VIRIDIFELLOW,11,T-SHIRT,1,CASUAL,2019-04-12 00:00:00.000,2019-07-11 00:00:00.000,1,BLACK,M,,91000,140000,RECEIVE ORDER APRIL 2019 FROM EASYBEATS ( NEW DROP )
AR.ESB-SE001,EBSWT COLL M71,ESB,VIRIDIFELLOW,10,SWEATER,1,CASUAL,2019-05-12 00:00:00.000,2019-08-10 00:00:00.000,25,MISTY,M,,204750,315000,RECEIVE ORDER MAY 2019 FROM EASYBEATS ( NEW DROP )
AR.ESB-SE002,EBSWT COME HOME,ESB,VIRIDIFELLOW,10,SWEATER,1,CASUAL,2019-05-12 00:00:00.000,2019-08-10 00:00:00.000,1,BLACK,M,,204750,315000,RECEIVE ORDER MAY 2019 FROM EASYBEATS ( NEW DROP )
AR.ESB-SE003,EBSWT WAVE FONT,ESB,VIRIDIFELLOW,10,SWEATER,1,CASUAL,2019-05-12 00:00:00.000,2019-08-10 00:00:00.000,1,BLACK,M,,204750,315000,RECEIVE ORDER MAY 2019 FROM EASYBEATS ( NEW DROP )
AR.ESB-SE004,EBT EMBRO OLV,ESB,VIRIDIFELLOW,11,T-SHIRT,1,CASUAL,2019-05-12 00:00:00.000,2019-08-10 00:00:00.000,114,OLIVE,M,,94250,145000,RECEIVE ORDER MAY 2019 FROM EASYBEATS ( NEW DROP )
AR.ESB-SE005,EBT EMBRO NVY,ESB,VIRIDIFELLOW,11,T-SHIRT,1,CASUAL,2019-05-12 00:00:00.000,2019-08-10 00:00:00.000,27,NAVY,M,,94250,145000,RECEIVE ORDER MAY 2019 FROM EASYBEATS ( NEW DROP )
AR.ESB-SE006,EBT POCK NVY,ESB,VIRIDIFELLOW,11,T-SHIRT,1,CASUAL,2019-05-12 00:00:00.000,2019-08-10 00:00:00.000,27,NAVY,M,,94250,145000,RECEIVE ORDER MAY 2019 FROM EASYBEATS ( NEW DROP )
AR.ESB-SE007,EBT POCK OLV,ESB,VIRIDIFELLOW,11,T-SHIRT,1,CASUAL,2019-05-12 00:00:00.000,2019-08-10 00:00:00.000,114,OLIVE,M,,94250,145000,RECEIVE ORDER MAY 2019 FROM EASYBEATS ( NEW DROP )
AR.ESB-SE008,EBT SLR EMBRO,ESB,VIRIDIFELLOW,11,T-SHIRT,1,CASUAL,2019-05-14 00:00:00.000,2019-08-12 00:00:00.000,0,NA,M,,100750,155000,RECEIVE ORDER MAY 2019 FROM EASYBEATS ( REPEAT AND NEW DROP )
AR.ESB-SE009,EBT BEATS 79 PEACH,ESB,VIRIDIFELLOW,11,T-SHIRT,1,CASUAL,2019-05-14 00:00:00.000,2019-08-12 00:00:00.000,31,PEACH,M,,91000,140000,RECEIVE ORDER MAY 2019 FROM EASYBEATS ( REPEAT AND NEW DROP )
AR.ESB-SE010,EB COACH HELM,ESB,VIRIDIFELLOW,4,JACKET,1,GENERAL,2019-05-14 00:00:00.000,2019-08-12 00:00:00.000,1,BLACK,M,,227500,350000,RECEIVE ORDER MAY 2019 FROM EASYBEATS ( REPEAT AND NEW DROP )
AR.ESB-SE011,EB COACH MICKEY,ESB,VIRIDIFELLOW,4,JACKET,1,GENERAL,2019-05-14 00:00:00.000,2019-08-12 00:00:00.000,1,BLACK,M,,227500,350000,RECEIVE ORDER MAY 2019 FROM EASYBEATS ( REPEAT AND NEW DROP )
AR.ESB-SE012,EBSWT NAVY,ESB,VIRIDIFELLOW,10,SWEATER,3,HOODIE,2019-05-14 00:00:00.000,2019-08-12 00:00:00.000,27,NAVY,M,,198250,305000,RECEIVE ORDER MAY 2019 FROM EASYBEATS ( REPEAT AND NEW DROP )
AR.ESB-SE013,EBT POCK BW,ESB,VIRIDIFELLOW,11,T-SHIRT,1,CASUAL,2019-05-27 00:00:00.000,2019-08-25 00:00:00.000,37,WHITE,M,,91000,140000,RECEIVE ORDER MAY 2019 FROM EASYBEATS ( REPEAT AND NEW DROP )
AR.ESB-SE014,EBT RAG FOIL,ESB,VIRIDIFELLOW,11,T-SHIRT,1,CASUAL,2019-05-27 00:00:00.000,2019-08-25 00:00:00.000,37,WHITE,M,,104000,160000,RECEIVE ORDER MAY 2019 FROM EASYBEATS ( REPEAT AND NEW DROP )
AR.ESB-SE015,EBT FOIL WH,ESB,VIRIDIFELLOW,11,T-SHIRT,1,CASUAL,2019-05-27 00:00:00.000,2019-08-25 00:00:00.000,37,WHITE,M,,91000,140000,RECEIVE ORDER MAY 2019 FROM EASYBEATS ( REPEAT AND NEW DROP )
AR.ESB-SE016,EBT SLR FOIL,ESB,VIRIDIFELLOW,11,T-SHIRT,1,CASUAL,2019-05-27 00:00:00.000,2019-08-25 00:00:00.000,0,NA,M,,100750,155000,RECEIVE ORDER MAY 2019 FROM EASYBEATS ( REPEAT AND NEW DROP )
AR.ESB-SE017,EBT BUT LS NAVY,ESB,VIRIDIFELLOW,11,T-SHIRT,1,CASUAL,2019-05-27 00:00:00.000,2019-08-25 00:00:00.000,27,NAVY,M,,104000,160000,RECEIVE ORDER MAY 2019 FROM EASYBEATS ( REPEAT AND NEW DROP )
AR.ESB-SE018,EBT BUT LS WHITE,ESB,VIRIDIFELLOW,11,T-SHIRT,1,CASUAL,2019-05-27 00:00:00.000,2019-08-25 00:00:00.000,37,WHITE,M,,104000,160000,RECEIVE ORDER MAY 2019 FROM EASYBEATS ( REPEAT AND NEW DROP )
AR.ESB-SE019,EBT RAG BASIC HJ,ESB,VIRIDIFELLOW,11,T-SHIRT,1,CASUAL,2019-05-27 00:00:00.000,2019-08-25 00:00:00.000,19,GREEN,M,,74750,115000,RECEIVE ORDER MAY 2019 FROM EASYBEATS ( REPEAT AND NEW DROP )
AR.ESB-SE020,EBT BASE BL,ESB,VIRIDIFELLOW,11,T-SHIRT,1,CASUAL,2019-05-27 00:00:00.000,2019-08-25 00:00:00.000,1,BLACK,M,,97500,150000,RECEIVE ORDER MAY 2019 FROM EASYBEATS ( REPEAT AND NEW DROP )
AR.ESB-SE021,EBBG SLING LRG,ESB,VIRIDIFELLOW,2,BAG,5,SLING BAG,2019-05-28 00:00:00.000,2019-08-26 00:00:00.000,8,CAMO,M,,87750,135000,RECEIVE ORDER MAY 2019 FROM EASYBEATS ( REPEAT AND NEW DROP )
AR.ESB-SE022,EBBG WH MOTIF,ESB,VIRIDIFELLOW,2,BAG,5,SLING BAG,2019-05-28 00:00:00.000,2019-08-26 00:00:00.000,0,NA,M,,87750,135000,RECEIVE ORDER MAY 2019 FROM EASYBEATS ( REPEAT AND NEW DROP )
AR.ESB-SE023,EBBG NY CAMO,ESB,VIRIDIFELLOW,2,BAG,5,SLING BAG,2019-05-28 00:00:00.000,2019-08-26 00:00:00.000,8,CAMO,M,,87750,135000,RECEIVE ORDER MAY 2019 FROM EASYBEATS ( REPEAT AND NEW DROP )
AR.ESB-SF001,EBTP 5 EASY RED,ESB,VIRIDIFELLOW,3,HAT,1,CASUAL,2019-06-24 00:00:00.000,2019-09-22 00:00:00.000,0,NA,M,,91000,140000,RECEIVE ORDER JUNE 2019 FROM EASYBEATS ( REPEAT AND NEW DROP )
AR.ESB-SF002,EBTP 5 EASY CHR,ESB,VIRIDIFELLOW,3,HAT,1,CASUAL,2019-06-24 00:00:00.000,2019-09-22 00:00:00.000,0,NA,M,,91000,140000,RECEIVE ORDER JUNE 2019 FROM EASYBEATS ( REPEAT AND NEW DROP )
AR.ESB-SF003,EBTP 5 DONGKER,ESB,VIRIDIFELLOW,3,HAT,1,CASUAL,2019-06-24 00:00:00.000,2019-07-29 00:00:00.000,27,NAVY,M,,91000,140000,RECEIVE ORDER JUNE 2019 FROM EASYBEATS ( REPEAT AND NEW DROP )
AR.ESB-SF004,EBTP SNAP ROY OLV,ESB,VIRIDIFELLOW,3,HAT,1,CASUAL,2019-06-24 00:00:00.000,2019-09-22 00:00:00.000,114,OLIVE,M,,91000,140000,RECEIVE ORDER JUNE 2019 FROM EASYBEATS ( REPEAT AND NEW DROP )
AR.ESB-SF005,EBTP SNAP ROY BLACK,ESB,VIRIDIFELLOW,3,HAT,1,CASUAL,2019-06-24 00:00:00.000,2019-09-22 00:00:00.000,1,BLACK,M,,91000,140000,RECEIVE ORDER JUNE 2019 FROM EASYBEATS ( REPEAT AND NEW DROP )
AR.ESB-SF006,EBTP DHOLP NAVY,ESB,VIRIDIFELLOW,3,HAT,1,CASUAL,2019-06-24 00:00:00.000,2019-09-22 00:00:00.000,27,NAVY,M,,91000,140000,RECEIVE ORDER JUNE 2019 FROM EASYBEATS ( NEW DROP )
AR.ESB-SF007,EBTP DHOLP BLACK,ESB,VIRIDIFELLOW,3,HAT,1,CASUAL,2019-06-24 00:00:00.000,2019-09-22 00:00:00.000,1,BLACK,M,,91000,140000,RECEIVE ORDER JUNE 2019 FROM EASYBEATS ( NEW DROP )
AR.ESB-SF008,EBTP SNAP BLACK,ESB,VIRIDIFELLOW,3,HAT,1,CASUAL,2019-06-24 00:00:00.000,2019-09-22 00:00:00.000,1,BLACK,M,,91000,140000,RECEIVE ORDER JUNE 2019 FROM EASYBEATS ( NEW DROP )
AR.ESB-SF009,EBBG DAY OLIVE,ESB,VIRIDIFELLOW,2,BAG,1,BAG PACK,2019-06-24 00:00:00.000,2019-09-22 00:00:00.000,114,OLIVE,M,,136500,210000,RECEIVE ORDER JUNE 2019 FROM EASYBEATS ( NEW DROP )
AR.ESB-SF010,EBBG DAY BLACK,ESB,VIRIDIFELLOW,2,BAG,1,BAG PACK,2019-06-24 00:00:00.000,2019-09-22 00:00:00.000,1,BLACK,M,,136500,210000,RECEIVE ORDER JUNE 2019 FROM EASYBEATS ( NEW DROP )
AR.ESB-SF011,EBBG DAY NAVY,ESB,VIRIDIFELLOW,2,BAG,1,BAG PACK,2019-06-24 00:00:00.000,2019-09-22 00:00:00.000,27,NAVY,M,,136500,210000,RECEIVE ORDER JUNE 2019 FROM EASYBEATS ( NEW DROP )
AR.ESB-SF012,EBBF BUNTET BLACK,ESB,VIRIDIFELLOW,2,BAG,1,BAG PACK,2019-06-24 00:00:00.000,2019-09-22 00:00:00.000,1,BLACK,M,,123500,190000,RECEIVE ORDER JUNE 2019 FROM EASYBEATS ( NEW DROP )
AR.ESB-SF013,EBBG BUNTET OLIVE,ESB,VIRIDIFELLOW,2,BAG,1,BAG PACK,2019-06-24 00:00:00.000,2019-09-22 00:00:00.000,114,OLIVE,M,,123500,190000,RECEIVE ORDER JUNE 2019 FROM EASYBEATS ( NEW DROP )
AR.ESB-SF014,EBBG BUNTET NAVY,ESB,VIRIDIFELLOW,2,BAG,1,BAG PACK,2019-06-24 00:00:00.000,2019-09-22 00:00:00.000,27,NAVY,M,,123500,190000,RECEIVE ORDER JUNE 2019 FROM EASYBEATS ( NEW DROP )
AR.ESB-SF015,EBBG BUNTET MAROON,ESB,VIRIDIFELLOW,2,BAG,1,BAG PACK,2019-06-24 00:00:00.000,2019-09-22 00:00:00.000,24,MAROON,M,,123500,190000,RECEIVE ORDER JUNE 2019 FROM EASYBEATS ( NEW DROP )
AR.ESB-SF016,EBBG BP OLIVE,ESB,VIRIDIFELLOW,2,BAG,1,BAG PACK,2019-06-24 00:00:00.000,2019-09-22 00:00:00.000,114,OLIVE,M,,178750,275000,RECEIVE ORDER JUNE 2019 FROM EASYBEATS ( NEW DROP )
AR.ESB-SF017,EBBG BP BLACK,ESB,VIRIDIFELLOW,2,BAG,1,BAG PACK,2019-06-24 00:00:00.000,2019-09-22 00:00:00.000,1,BLACK,M,,178750,275000,RECEIVE ORDER JUNE 2019 FROM EASYBEATS ( NEW DROP )
AR.ESB-SG001,EBT YARO BLK E,ESB,VIRIDIFELLOW,11,T-SHIRT,1,CASUAL,2019-07-15 00:00:00.000,2019-10-13 00:00:00.000,1,BLACK,M,,91000,140000,RECEIVE ORDER JULY 2019 FROM EASYBEATS
AR.ESB-SH001,EBSWT OLV,ESB,VIRIDIFELLOW,10,SWEATER,3,HOODIE,2019-08-20 00:00:00.000,2019-11-18 00:00:00.000,114,OLIVE,M,,204750,315000,PENERIMAAN BARANG SUPPLIER EASYBEATS 30 AUGUST 2019
AR.ESB-SH002,EBSWT ROSES BLK,ESB,VIRIDIFELLOW,10,SWEATER,3,HOODIE,2019-08-20 00:00:00.000,2019-11-18 00:00:00.000,1,BLACK,M,,211250,325000,PENERIMAAN BARANG SUPPLIER EASYBEATS 30 AUGUST 2019
AR.ESB-SH003,EBSWT E OLV,ESB,VIRIDIFELLOW,10,SWEATER,3,HOODIE,2019-08-20 00:00:00.000,2019-11-18 00:00:00.000,114,OLIVE,M,,211250,325000,PENERIMAAN BARANG SUPPLIER EASYBEATS 30 AUGUST 2019
AR.ESB-SH004,EBSWT E BLK,ESB,VIRIDIFELLOW,10,SWEATER,3,HOODIE,2019-08-20 00:00:00.000,2019-11-18 00:00:00.000,1,BLACK,M,,211250,325000,PENERIMAAN BARANG SUPPLIER EASYBEATS 30 AUGUST 2019
AR.ESB-SH005,EBSWT ROSES NVY,ESB,VIRIDIFELLOW,10,SWEATER,3,HOODIE,2019-08-20 00:00:00.000,2019-11-18 00:00:00.000,27,NAVY,M,,211250,325000,PENERIMAAN BARANG SUPPLIER EASYBEATS 30 AUGUST 2019
AR.ESB-SH006,EBT MOZ BLK,ESB,VIRIDIFELLOW,11,T-SHIRT,1,CASUAL,2019-08-20 00:00:00.000,2019-11-18 00:00:00.000,1,BLACK,M,,97500,150000,PENERIMAAN BARANG SUPPLIER EASYBEATS 30 AUGUST 2019
AR.ESB-SH007,EBT ROSES BLK,ESB,VIRIDIFELLOW,11,T-SHIRT,1,CASUAL,2019-08-20 00:00:00.000,2019-11-18 00:00:00.000,1,BLACK,M,,97500,150000,PENERIMAAN BARANG SUPPLIER EASYBEATS 30 AUGUST 2019
AR.ESB-SH008,EBBG 3D,ESB,VIRIDIFELLOW,2,BAG,5,SLING BAG,2019-08-20 00:00:00.000,2019-11-18 00:00:00.000,26,MISTY GREY,M,,87750,135000,PENERIMAAN BARANG SUPPLIER EASYBEATS 30 AUGUST 2019
AR.ESB-SH009,EBBG WOODLAND,ESB,VIRIDIFELLOW,2,BAG,5,SLING BAG,2019-08-20 00:00:00.000,2019-11-18 00:00:00.000,8,CAMO,M,,87750,135000,PENERIMAAN BARANG SUPPLIER EASYBEATS 30 AUGUST 2019
AR.ESB-SH010,EBBG SLING FLN,ESB,VIRIDIFELLOW,2,BAG,5,SLING BAG,2019-08-20 00:00:00.000,2019-11-18 00:00:00.000,4,BLUE,M,,87750,135000,PENERIMAAN BARANG SUPPLIER EASYBEATS 30 AUGUST 2019
AR.ESB-SI001,EBT SLR POCK BL,ESB,VIRIDIFELLOW,11,T-SHIRT,1,CASUAL,2019-09-24 00:00:00.000,2019-12-23 00:00:00.000,0,NA,M,,100750,155000,RECEIVE ORDER SEPTEMBER 2019
AR.ESB-SI002,EBT SLR POCK BUT,ESB,VIRIDIFELLOW,11,T-SHIRT,1,CASUAL,2019-09-24 00:00:00.000,2019-12-23 00:00:00.000,1,BLACK,M,,100750,155000,RECEIVE ORDER SEPTEMBER 2019
AR.ESB-SI003,EBT PEACH EMBRO,ESB,VIRIDIFELLOW,11,T-SHIRT,1,CASUAL,2019-09-24 00:00:00.000,2019-12-23 00:00:00.000,31,PEACH,M,,94250,145000,RECEIVE ORDER SEPTEMBER 2019
AR.ESB-SI004,EBT BASIC POCK BLOOMING,ESB,VIRIDIFELLOW,11,T-SHIRT,1,CASUAL,2019-09-24 00:00:00.000,2019-12-23 00:00:00.000,31,PEACH,M,,94250,145000,RECEIVE ORDER SEPTEMBER 2019 (GANTI NAMA ARTICLE)
AR.ESB-SI005,EBT HATED OLV,ESB,VIRIDIFELLOW,11,T-SHIRT,1,CASUAL,2019-09-27 00:00:00.000,2019-12-26 00:00:00.000,114,OLIVE,M,,97500,150000,PENERIMAAN BARANG SUPPLIER EASYBEATS 27 SEPTEMBER 2019
AR.ESB-SI006,EBT FOR E OLV,ESB,VIRIDIFELLOW,11,T-SHIRT,1,CASUAL,2019-09-27 00:00:00.000,2019-12-26 00:00:00.000,114,OLIVE,M,,97500,150000,PENERIMAAN BARANG SUPPLIER EASYBEATS 27 SEPTEMBER 2019
AR.ESB-SI007,EBT FOR E WHT,ESB,VIRIDIFELLOW,11,T-SHIRT,1,CASUAL,2019-09-27 00:00:00.000,2019-12-26 00:00:00.000,37,WHITE,M,,97500,150000,PENERIMAAN BARANG SUPPLIER EASYBEATS 27 SEPTEMBER 2019
AR.ESB-SI008,EBT JANGKAR BLK,ESB,VIRIDIFELLOW,11,T-SHIRT,1,CASUAL,2019-09-27 00:00:00.000,2019-12-26 00:00:00.000,1,BLACK,M,,97500,150000,PENERIMAAN BARANG SUPPLIER EASYBEATS 27 SEPTEMBER 2019
AR.ESB-SI009,EBT JANGKAR MST,ESB,VIRIDIFELLOW,11,T-SHIRT,1,CASUAL,2019-09-27 00:00:00.000,2019-12-26 00:00:00.000,26,MISTY GREY,M,,97500,150000,PENERIMAAN BARANG SUPPLIER EASYBEATS 27 SEPTEMBER 2019
AR.ESB-SJ001,EBT OVER POCK,ESB,VIRIDIFELLOW,11,T-SHIRT,5,OVERSIZED,2019-10-02 00:00:00.000,2019-12-31 00:00:00.000,1,BLACK,M,,97500,150000,PENERIMAAN BARANG SUPPLIER EASYBEATS 2 OCTOBER 2019
AR.ESB-SJ002,EBT OVER BSC,ESB,VIRIDIFELLOW,11,T-SHIRT,5,OVERSIZED,2019-10-02 00:00:00.000,2019-12-31 00:00:00.000,1,BLACK,M,,94250,145000,PENERIMAAN BARANG SUPPLIER EASYBEATS 2 OCTOBER 2019
AR.ESW-PK001,DIRTY DOLLS - REBORN,ESW,CORALFELLOW,1,ACCESSORIES,3,CD,2016-11-03 00:00:00.000,2017-02-01 00:00:00.000,0,NA,M,,26250,35000,RECEIVE ORDER EASTERN WOLVES CD
AR.ESW-PK002,JOEY THE GANGSTER - BARISAN KEBENCIAN,ESW,CORALFELLOW,1,ACCESSORIES,3,CD,2016-11-03 00:00:00.000,2017-02-01 00:00:00.000,0,NA,M,,26250,35000,RECEIVE ORDER EASTERN WOLVES CD
AR.EXL-QA001,JORDAN BLACK,EXL,FRESHVENTURE,11,T-SHIRT,1,CASUAL,2017-01-31 00:00:00.000,2017-05-01 00:00:00.000,1,BLACK,M,,105000,150000,RECEIVE ORDER JANUARY 2017
AR.EXL-QA002,JORDAN WHITE,EXL,FRESHVENTURE,11,T-SHIRT,1,CASUAL,2017-01-31 00:00:00.000,2017-05-01 00:00:00.000,37,WHITE,M,,105000,150000,RECEIVE ORDER JANUARY 2017
AR.EXL-QA003,LONG TEE STRIP BLACK,EXL,FRESHVENTURE,11,T-SHIRT,2,LONG SLEEVE,2017-01-31 00:00:00.000,2017-05-01 00:00:00.000,2,BLACK WHITE,M,,122500,175000,RECEIVE ORDER JANUARY 2017
