articleCode,barcode,sizes,CurrentBasePrice,CurrentSalePrice,consignment,consignmentRp,qty,status
AGA-PI0021,2016I00083,L,169000,260000,30,91000,0,0
AGA-PI0021,2016I00084,XL,169000,260000,30,91000,0,0
AGA-PI0022,2016I00085,S,169000,260000,30,91000,0,0
AGA-PI0022,2016I00086,M,169000,260000,30,91000,0,0
AGA-PI0022,2016I00087,L,169000,260000,30,91000,0,0
AGA-PI0022,2016I00088,XL,169000,260000,30,91000,0,0
AGA-PI0023,2016I00089,S,87750,135000,30,47250,0,0
AGA-PI0023,2016I00090,M,87750,135000,30,47250,0,0
AGA-PI0023,2016I00091,L,87750,135000,30,47250,0,0
AGA-PI0023,2016I00092,XL,87750,135000,30,47250,0,0
AGA-PI0024,2016I00093,S,87750,135000,30,47250,0,0
AGA-PI0024,2016I00094,M,87750,135000,30,47250,0,0
AGA-PI0024,2016I00095,L,87750,135000,30,47250,0,0
AGA-PI0024,2016I00096,XL,87750,135000,30,47250,0,0
AGA-PI0025,2016I00097,S,87750,135000,30,47250,0,0
AGA-PI0025,2016I00098,M,87750,135000,30,47250,0,0
AGA-PI0025,2016I00099,L,87750,135000,30,47250,0,0
AGA-PI0025,2016I00100,XL,87750,135000,30,47250,0,0
AGA-PI0026,2016I00101,S,87750,135000,30,47250,0,0
AGA-PI0026,2016I00102,M,87750,135000,30,47250,0,0
AGA-PI0026,2016I00103,L,87750,135000,30,47250,0,0
AGA-PI0026,2016I00104,XL,87750,135000,30,47250,0,0
AGA-PI0027,2016I00105,S,87750,135000,30,47250,0,0
AGA-PI0027,2016I00106,M,87750,135000,30,47250,0,0
AGA-PI0027,2016I00107,L,87750,135000,30,47250,0,0
AGA-PI0027,2016I00108,XL,87750,135000,30,47250,0,0
AGA-PI0028,2016I00109,S,87750,135000,30,47250,0,0
AGA-PI0028,2016I00110,M,87750,135000,30,47250,0,0
AGA-PI0028,2016I00111,L,87750,135000,30,47250,0,0
AGA-PI0028,2016I00112,XL,87750,135000,30,47250,0,0
AGA-PI0029,2016I00113,S,87750,135000,30,47250,0,0
AGA-PI0029,2016I00114,M,87750,135000,30,47250,0,0
AGA-PI0029,2016I00115,L,87750,135000,30,47250,0,0
AGA-PI0029,2016I00116,XL,87750,135000,30,47250,0,0
AGA-PI0030,2016I00117,S,87750,135000,30,47250,0,0
AGA-PI0030,2016I00118,M,87750,135000,30,47250,0,0
AGA-PI0030,2016I00119,L,87750,135000,30,47250,0,0
AGA-PI0030,2016I00120,XL,87750,135000,30,47250,0,0
AGA-PI0031,2016I00121,S,87750,135000,30,47250,0,0
AGA-PI0031,2016I00122,M,87750,135000,30,47250,0,0
AGA-PI0031,2016I00123,L,87750,135000,30,47250,0,0
AGA-PI0031,2016I00124,XL,87750,135000,30,47250,0,0
AGA-PI0032,2016I00125,S,87750,135000,0,47250,0,0
AGA-PI0032,2016I00126,M,87750,135000,0,47250,0,0
AGA-PI0032,2016I00127,L,87750,135000,0,47250,0,0
AGA-PI0032,2016I00128,XL,87750,135000,0,47250,0,0
AGA-PI0033,2016I00129,S,87750,135000,30,47250,0,0
AGA-PI0033,2016I00130,M,87750,135000,30,47250,0,0
AGA-PI0033,2016I00131,L,87750,135000,30,47250,0,0
AGA-PI0033,2016I00132,XL,87750,135000,30,47250,0,0
AGA-PI0034,2016I00133,S,87750,135000,30,47250,0,0
AGA-PI0034,2016I00134,M,87750,135000,30,47250,0,0
AGA-PI0034,2016I00135,L,87750,135000,30,47250,0,0
AGA-PI0034,2016I00136,XL,87750,135000,30,47250,0,0
AGA-PI0035,2016I00137,S,87750,135000,30,47250,0,0
AGA-PI0035,2016I00138,M,87750,135000,30,47250,0,0
AGA-PI0035,2016I00139,L,87750,135000,30,47250,0,0
AGA-PI0035,2016I00140,XL,87750,135000,30,47250,0,0
AGA-PI0036,2016I00141,S,87750,135000,30,47250,0,0
AGA-PI0036,2016I00142,M,87750,135000,30,47250,0,0
AGA-PI0036,2016I00143,L,87750,135000,30,47250,0,0
AGA-PI0036,2016I00144,XL,87750,135000,30,47250,0,0
AGA-PI0037,2016I00145,S,87750,135000,30,47250,0,0
AGA-PI0037,2016I00146,M,87750,135000,30,47250,0,0
AGA-PI0037,2016I00147,L,87750,135000,30,47250,0,0
AGA-PI0037,2016I00148,XL,87750,135000,30,47250,0,0
AGA-PI0038,2016I00149,S,87750,135000,30,47250,0,0
AGA-PI0038,2016I00150,M,87750,135000,30,47250,0,0
AGA-PI0038,2016I00151,L,87750,135000,30,47250,0,0
AGA-PI0038,2016I00152,XL,87750,135000,30,47250,0,0
AGA-PI0039,2016I00153,S,87750,135000,30,47250,0,0
AGA-PI0039,2016I00154,M,87750,135000,30,47250,0,0
AGA-PI0039,2016I00155,L,87750,135000,30,47250,0,0
AGA-PI0039,2016I00156,XL,87750,135000,30,47250,0,0
AGA-PI0040,2016I00157,S,87750,135000,30,47250,0,0
AGA-PI0040,2016I00158,M,87750,135000,30,47250,0,0
AGA-PI0040,2016I00159,L,87750,135000,30,47250,0,0
AGA-PI0040,2016I00160,XL,87750,135000,30,47250,0,0
AGA-PI0041,2016I00161,S,87750,135000,30,47250,0,0
AGA-PI0041,2016I00162,M,87750,135000,30,47250,0,0
AGA-PI0041,2016I00163,L,87750,135000,30,47250,0,0
AGA-PI0041,2016I00164,XL,87750,135000,30,47250,0,0
AGA-PI0042,2016I00165,S,87750,135000,30,47250,0,0
AGA-PI0042,2016I00166,M,87750,135000,30,47250,0,0
AGA-PI0042,2016I00167,L,87750,135000,30,47250,0,0
AGA-PI0042,2016I00168,XL,87750,135000,30,47250,0,0
AGA-PI0043,2016I00169,S,97500,150000,30,52500,0,0
AGA-PI0043,2016I00170,M,97500,150000,30,52500,0,0
AGA-PI0043,2016I00171,L,97500,150000,30,52500,0,0
AGA-PI0043,2016I00172,XL,97500,150000,30,52500,0,0
AGA-PI0044,2016I00173,S,87750,135000,30,47250,0,0
AGA-PI0044,2016I00174,M,87750,135000,30,47250,0,0
AGA-PI0044,2016I00175,L,87750,135000,30,47250,0,0
AGA-PI0044,2016I00176,XL,87750,135000,30,47250,0,0
AGA-PI0045,2016I00177,S,87750,135000,30,47250,0,0
AGA-PI0045,2016I00178,M,87750,135000,30,47250,0,0
AGA-PI0045,2016I00179,L,87750,135000,30,47250,0,0
AGA-PI0045,2016I00180,XL,87750,135000,30,47250,0,0
AGA-PI0046,2016I00181,S,97500,150000,30,52500,0,0
AGA-PI0046,2016I00182,M,97500,150000,30,52500,0,0
AGA-PI0046,2016I00183,L,97500,150000,30,52500,0,0
AGA-PI0046,2016I00184,XL,97500,150000,30,52500,0,0
AGA-PI0047,2016I00185,S,87750,135000,30,47250,0,0
AGA-PI0047,2016I00186,M,87750,135000,30,47250,0,0
AGA-PI0047,2016I00187,L,87750,135000,30,47250,0,0
AGA-PI0047,2016I00188,XL,87750,135000,30,47250,0,0
AGA-PI0048,2016I00189,S,87750,135000,30,47250,0,0
AGA-PI0048,2016I00190,M,87750,135000,30,47250,0,0
AGA-PI0048,2016I00191,L,87750,135000,30,47250,0,0
AGA-PI0048,2016I00192,XL,87750,135000,30,47250,0,0
AGA-PI0049,2016I00193,S,87750,135000,30,47250,0,0
AGA-PI0049,2016I00194,M,87750,135000,30,47250,0,0
AGA-PI0049,2016I00195,L,87750,135000,30,47250,0,0
AGA-PI0049,2016I00196,XL,87750,135000,30,47250,0,0
AGA-PI0050,2016I00197,S,87750,135000,30,47250,0,0
AGA-PI0050,2016I00198,M,87750,135000,30,47250,0,0
AGA-PI0050,2016I00199,L,87750,135000,30,47250,0,0
AGA-PI0050,2016I00200,XL,87750,135000,30,47250,0,0
AGA-PI0051,2016I00201,S,87750,135000,30,47250,0,0
AGA-PI0051,2016I00202,M,87750,135000,30,47250,0,0
AGA-PI0051,2016I00203,L,87750,135000,30,47250,0,0
AGA-PI0051,2016I00204,XL,87750,135000,30,47250,0,0
AGA-PI0052,2016I00205,S,87750,135000,30,47250,0,0
AGA-PI0052,2016I00206,M,87750,135000,30,47250,0,0
AGA-PI0052,2016I00207,L,87750,135000,30,47250,0,0
AGA-PI0052,2016I00208,XL,87750,135000,30,47250,0,0
AGA-PI0053,2016I00209,S,87750,135000,30,47250,0,0
AGA-PI0053,2016I00210,M,87750,135000,30,47250,0,0
AGA-PI0053,2016I00211,L,87750,135000,30,47250,0,0
AGA-PI0053,2016I00212,XL,87750,135000,30,47250,0,0
AGA-PI0054,2016I00213,S,87750,135000,30,47250,0,0
AGA-PI0054,2016I00214,M,87750,135000,30,47250,0,0
AGA-PI0054,2016I00215,L,87750,135000,30,47250,0,0
AGA-PI0054,2016I00216,XL,87750,135000,30,47250,0,0
AGA-PI0055,2016I00217,S,87750,135000,30,47250,0,0
AGA-PI0055,2016I00218,M,87750,135000,30,47250,0,0
AGA-PI0055,2016I00219,L,87750,135000,30,47250,0,0
AGA-PI0055,2016I00220,XL,87750,135000,30,47250,0,0
AGA-PI0056,2016I00221,S,87750,135000,30,47250,0,0
AGA-PI0056,2016I00222,M,87750,135000,30,47250,0,0
AGA-PI0056,2016I00223,L,87750,135000,30,47250,0,0
AGA-PI0056,2016I00224,XL,87750,135000,30,47250,0,0
AGA-PI0057,2016I00225,S,87750,135000,30,47250,0,0
AGA-PI0057,2016I00226,M,87750,135000,30,47250,0,0
AGA-PI0057,2016I00227,L,87750,135000,30,47250,0,0
AGA-PI0057,2016I00228,XL,87750,135000,30,47250,0,0
AGA-PI0058,2016I00229,S,87750,135000,0,47250,0,0
AGA-PI0058,2016I00230,M,87750,135000,0,47250,0,0
AGA-PI0058,2016I00231,L,87750,135000,0,47250,0,0
AGA-PI0058,2016I00232,XL,87750,135000,0,47250,0,0
AGA-PI0059,2016I00233,S,87750,135000,30,47250,0,0
AGA-PI0059,2016I00234,M,87750,135000,30,47250,0,0
AGA-PI0059,2016I00235,L,87750,135000,30,47250,0,0
AGA-PI0059,2016I00236,XL,87750,135000,30,47250,0,0
AGA-PI0060,2016I00237,S,87750,135000,30,47250,0,0
AGA-PI0060,2016I00238,M,87750,135000,30,47250,0,0
AGA-PI0060,2016I00239,L,87750,135000,30,47250,0,0
AGA-PI0060,2016I00240,XL,87750,135000,30,47250,0,0
AGA-PI0061,2016I00241,S,87750,135000,30,47250,0,0
AGA-PI0061,2016I00242,M,87750,135000,30,47250,0,0
AGA-PI0061,2016I00243,L,87750,135000,30,47250,0,0
AGA-PI0061,2016I00244,XL,87750,135000,30,47250,0,0
AGA-PI0062,2016I00245,S,87750,135000,30,47250,0,0
AGA-PI0062,2016I00246,M,87750,135000,30,47250,0,0
AGA-PI0062,2016I00247,L,87750,135000,30,47250,0,0
AGA-PI0062,2016I00248,XL,87750,135000,30,47250,0,0
AGA-PI0063,2016I00249,S,87750,135000,30,47250,0,0
AGA-PI0063,2016I00250,M,87750,135000,30,47250,0,0
AGA-PI0063,2016I00251,L,87750,135000,30,47250,0,0
AGA-PI0063,2016I00252,XL,87750,135000,30,47250,0,0
AGA-PI0064,2016I00253,S,87750,135000,0,47250,0,0
AGA-PI0064,2016I00254,M,87750,135000,0,47250,0,0
AGA-PI0064,2016I00255,L,87750,135000,0,47250,0,0
AGA-PI0064,2016I00256,XL,87750,135000,0,47250,0,0
AGA-PI0065,2016I00257,S,87750,135000,30,47250,0,0
AGA-PI0065,2016I00258,M,87750,135000,30,47250,0,0
AGA-PI0065,2016I00259,L,87750,135000,30,47250,0,0
AGA-PI0065,2016I00260,XL,87750,135000,30,47250,0,0
AGA-PI0066,2016I00261,S,87750,135000,30,47250,0,0
AGA-PI0066,2016I00262,M,87750,135000,30,47250,0,0
AGA-PI0066,2016I00263,L,87750,135000,30,47250,0,0
AGA-PI0066,2016I00264,XL,87750,135000,30,47250,0,0
AGA-PI0067,2016I00265,S,87750,135000,30,47250,0,0
AGA-PI0067,2016I00266,M,87750,135000,30,47250,0,0
AGA-PI0067,2016I00267,L,87750,135000,30,47250,0,0
AGA-PI0067,2016I00268,XL,87750,135000,30,47250,0,0
AGA-PI0068,2016I00269,S,87750,135000,30,47250,0,0
AGA-PI0068,2016I00270,M,87750,135000,30,47250,0,0
AGA-PI0068,2016I00271,L,87750,135000,30,47250,0,0
AGA-PI0068,2016I00272,XL,87750,135000,30,47250,0,0
AGA-PI0069,2016I00273,S,87750,135000,30,47250,0,0
AGA-PI0069,2016I00274,M,87750,135000,30,47250,0,0
AGA-PI0069,2016I00275,L,87750,135000,30,47250,0,0
AGA-PI0069,2016I00276,XL,87750,135000,30,47250,0,0
AGA-PI0070,2016I00277,S,87750,135000,30,47250,0,0
AGA-PI0070,2016I00278,M,87750,135000,30,47250,0,0
AGA-PI0070,2016I00279,L,87750,135000,30,47250,0,0
AGA-PI0070,2016I00280,XL,87750,135000,30,47250,0,0
AGA-PI0071,2016I00281,S,87750,135000,30,47250,0,0
AGA-PI0071,2016I00282,M,87750,135000,30,47250,0,0
AGA-PI0071,2016I00283,L,87750,135000,30,47250,0,0
AGA-PI0071,2016I00284,XL,87750,135000,30,47250,0,0
AGA-PI0072,2016I00285,S,87750,135000,30,47250,0,0
AGA-PI0072,2016I00286,M,87750,135000,30,47250,0,0
AGA-PI0072,2016I00287,L,87750,135000,30,47250,0,0
AGA-PI0072,2016I00288,XL,87750,135000,30,47250,0,0
AGA-PI0073,2016I00289,S,87750,135000,30,47250,0,0
AGA-PI0073,2016I00290,M,87750,135000,30,47250,0,0
AGA-PI0073,2016I00291,L,87750,135000,30,47250,0,0
AGA-PI0073,2016I00292,XL,87750,135000,30,47250,0,0
AGA-PI0074,2016I00293,S,87750,135000,30,47250,0,0
AGA-PI0074,2016I00294,M,87750,135000,30,47250,0,0
AGA-PI0074,2016I00295,L,87750,135000,30,47250,0,0
AGA-PI0074,2016I00296,XL,87750,135000,30,47250,0,0
AGA-PI0075,2016I00297,S,87750,135000,30,47250,0,0
AGA-PI0075,2016I00298,M,87750,135000,30,47250,0,0
AGA-PI0075,2016I00299,L,87750,135000,30,47250,0,0
AGA-PI0075,2016I00300,XL,87750,135000,30,47250,0,0
AGA-PI0076,2016I00301,S,87750,135000,30,47250,0,0
AGA-PI0076,2016I00302,M,87750,135000,30,47250,0,0
AGA-PI0076,2016I00303,L,87750,135000,30,47250,0,0
AGA-PI0076,2016I00304,XL,87750,135000,30,47250,0,0
ANT-PI0001,2016I00001,ALL,81250,125000,0,43750,0,0
ANT-PI0002,2016I00002,ALL,81250,125000,0,43750,0,0
ANT-PI0003,2016I00003,S,162500,250000,30,87500,0,0
ANT-PI0003,2016I00004,M,162500,250000,30,87500,0,0
ANT-PI0003,2016I00005,L,162500,250000,30,87500,0,0
ANT-PI0003,2016I00006,XL,162500,250000,30,87500,0,0
ANT-PI0004,2016I00007,S,162500,250000,30,87500,0,0
ANT-PI0004,2016I00008,M,162500,250000,30,87500,0,0
ANT-PI0004,2016I00009,L,162500,250000,30,87500,0,0
ANT-PI0004,2016I00010,XL,162500,250000,30,87500,0,0
ANT-PI0005,2016I00011,S,81250,125000,30,43750,0,0
ANT-PI0005,2016I00012,M,81250,125000,30,43750,0,0
ANT-PI0005,2016I00013,L,81250,125000,30,43750,0,0
ANT-PI0005,2016I00014,XL,81250,125000,30,43750,0,0
ANT-PI0006,2016I00015,S,81250,125000,30,43750,0,0
ANT-PI0006,2016I00016,M,81250,125000,30,43750,0,0
ANT-PI0006,2016I00017,L,81250,125000,30,43750,0,0
ANT-PI0006,2016I00018,XL,81250,125000,30,43750,0,0
ANT-PI0007,2016I00019,S,81250,125000,0,43750,0,0
ANT-PI0007,2016I00020,M,81250,125000,0,43750,0,0
ANT-PI0007,2016I00021,L,81250,125000,0,43750,0,0
ANT-PI0007,2016I00022,XL,81250,125000,0,43750,0,0
ANT-PI0008,2016I00023,S,81250,125000,30,43750,0,0
ANT-PI0008,2016I00024,M,81250,125000,30,43750,0,0
ANT-PI0008,2016I00025,L,81250,125000,30,43750,0,0
ANT-PI0008,2016I00026,XL,81250,125000,30,43750,0,0
ANT-PI0009,2016I00027,S,81250,125000,30,43750,0,0
ANT-PI0009,2016I00028,M,81250,125000,30,43750,0,0
ANT-PI0009,2016I00029,L,81250,125000,30,43750,0,0
ANT-PI0009,2016I00030,XL,81250,125000,30,43750,0,0
ANT-PI0010,2016I00031,S,81250,125000,30,43750,0,0
ANT-PI0010,2016I00032,M,81250,125000,30,43750,0,0
ANT-PI0010,2016I00033,L,81250,125000,30,43750,0,0
ANT-PI0010,2016I00034,XL,81250,125000,30,43750,0,0
ANT-PI0011,2016I00035,S,97500,150000,30,52500,0,0
ANT-PI0011,2016I00036,M,97500,150000,30,52500,0,0
ANT-PI0011,2016I00037,L,97500,150000,30,52500,0,0
ANT-PI0011,2016I00038,XL,97500,150000,30,52500,0,0
AR.000-QG001,20ARQG0282,40,422500,650000,0,227500,0,0
AR.000-QG001,20ARQG0283,41,422500,650000,0,227500,0,0
AR.000-QG001,20ARQG0284,42,422500,650000,0,227500,0,0
AR.000-QG002,20ARQG0285,41,422500,650000,0,227500,0,0
AR.000-QG002,20ARQG0286,42,422500,650000,0,227500,0,0
AR.000-QG002,20ARQG0287,44,422500,650000,0,227500,0,0
AR.000-QG003,20ARQG0288,40,422500,650000,0,227500,0,0
AR.000-QG003,20ARQG0289,41,422500,650000,0,227500,0,0
AR.000-QG003,20ARQG0290,42,422500,650000,0,227500,0,0
AR.000-QG003,20ARQG0291,43,422500,650000,0,227500,0,0
AR.000-QG003,20ARQG0292,44,422500,650000,0,227500,0,0
AR.000-QG004,20ARQG0293,40,422500,650000,0,227500,0,0
AR.000-QG004,20ARQG0294,41,422500,650000,0,227500,0,0
AR.000-QG004,20ARQG0295,42,422500,650000,0,227500,0,0
AR.000-QG004,20ARQG0296,43,422500,650000,0,227500,0,0
AR.000-QG004,20ARQG0297,44,422500,650000,0,227500,0,0
AR.000-QG005,20ARQG0298,40,422500,650000,0,227500,0,0
AR.000-QG005,20ARQG0299,41,422500,650000,0,227500,0,0
AR.000-QG005,20ARQG0300,42,422500,650000,0,227500,0,0
AR.000-QG005,20ARQG0301,43,422500,650000,0,227500,0,0
AR.000-QG005,20ARQG0302,44,422500,650000,0,227500,0,0
AR.000-QH001,20ARQH0227,41,422500,650000,0,227500,0,0
AR.000-QH001,20ARQH0228,42,422500,650000,0,227500,0,0
AR.000-QH001,20ARQH0229,43,422500,650000,0,227500,0,0
AR.000-QH001,20ARQH0230,44,422500,650000,0,227500,0,0
AR.AGA-PK001,20ARPK0111,M,87750,135000,0,47250,0,0
AR.AGA-PK001,20ARPK0112,L,87750,135000,0,47250,0,0
AR.AGA-PK002,20ARPK0113,M,87750,135000,0,47250,0,0
AR.AGA-PK002,20ARPK0114,L,87750,135000,0,47250,0,0
AR.AGA-PK003,20ARPK0115,S,87750,135000,0,47250,0,0
AR.AGA-PK003,20ARPK0116,M,87750,135000,0,47250,0,0
AR.AGA-PK003,20ARPK0117,L,87750,135000,0,47250,0,0
AR.AGA-PK004,20ARPK0118,S,87750,135000,0,47250,0,0
AR.AGA-PK004,20ARPK0119,M,87750,135000,0,47250,0,0
AR.AGA-PK004,20ARPK0120,L,87750,135000,0,47250,0,0
AR.AGA-PK005,20ARPK0121,L,87750,135000,0,47250,0,0
AR.AGA-PK006,20ARPK0122,S,87750,135000,0,47250,0,0
AR.AGA-PK006,20ARPK0123,M,87750,135000,0,47250,0,0
AR.AGA-PK006,20ARPK0124,L,87750,135000,0,47250,0,0
AR.AGA-PK007,20ARPK0125,S,87750,135000,0,47250,0,0
AR.AGA-PK007,20ARPK0126,M,87750,135000,0,47250,0,0
AR.AGA-PK007,20ARPK0127,L,87750,135000,0,47250,0,0
AR.AGA-PK008,20ARPK0128,S,87750,135000,0,47250,0,0
AR.AGA-PK008,20ARPK0129,M,87750,135000,0,47250,0,0
AR.AGA-PK008,20ARPK0130,L,87750,135000,0,47250,0,0
AR.AGA-PK009,20ARPK0131,S,87750,135000,0,47250,0,0
AR.AGA-PK009,20ARPK0132,M,87750,135000,0,47250,0,0
AR.AGA-PK009,20ARPK0133,L,87750,135000,0,47250,0,0
AR.AGA-PK010,20ARPK0134,S,87750,135000,0,47250,0,0
AR.AGA-PK010,20ARPK0135,M,87750,135000,0,47250,0,0
AR.AGA-PK010,20ARPK0136,L,87750,135000,0,47250,0,0
AR.AGA-PK011,20ARPK0137,S,87750,135000,0,47250,0,0
AR.AGA-PK011,20ARPK0138,M,87750,135000,0,47250,0,0
AR.AGA-PK011,20ARPK0139,L,87750,135000,0,47250,0,0
AR.AGA-PK012,20ARPK0140,M,87750,135000,0,47250,0,0
AR.AGA-PK012,20ARPK0141,L,87750,135000,0,47250,0,0
AR.AGA-PK012,20ARPK0414,S,87750,135000,0,47250,0,0
AR.AGA-PK013,20ARPK0142,39,87750,135000,0,47250,0,0
AR.AGA-PK013,20ARPK0143,40,87750,135000,0,47250,0,0
AR.AGA-PK013,20ARPK0415,S,87750,135000,0,47250,0,0
AR.AGA-PK013,20ARPK0416,M,87750,135000,0,47250,0,0
AR.AGA-PK013,20ARPK0417,L,87750,135000,0,47250,0,0
AR.AGA-PK014,20ARPK0144,ALL,32500,50000,0,17500,0,0
AR.AGA-PK015,20ARPK0145,ALL,32500,50000,0,17500,0,0
AR.AGA-PK016,20ARPK0146,M,178750,275000,0,96250,0,0
AR.AGA-PK016,20ARPK0147,XL,178750,275000,0,96250,0,0
AR.AGA-PK017,20ARPK0148,M,178750,275000,0,96250,0,0
AR.AGA-PK017,20ARPK0149,XL,178750,275000,0,96250,0,0
AR.AGA-PK018,20ARPK0150,M,178750,275000,0,96250,0,0
AR.AGA-PK018,20ARPK0151,XL,178750,275000,0,96250,0,0
AR.AGA-PK019,20ARPK0152,M,178750,275000,0,96250,0,0
AR.AGA-PK019,20ARPK0153,XL,178750,275000,0,96250,0,0
AR.AGA-PK020,20ARPK0154,S,97500,150000,0,52500,0,0
AR.AGA-PK020,20ARPK0155,M,97500,150000,0,52500,0,0
AR.AGA-PK020,20ARPK0156,L,97500,150000,0,52500,0,0
AR.AGA-PK021,20ARPK0157,S,97500,150000,0,52500,0,0
AR.AGA-PK021,20ARPK0158,M,97500,150000,0,52500,0,0
AR.AGA-PK021,20ARPK0159,L,97500,150000,0,52500,0,0
AR.AGA-PK022,20ARPK0160,S,97500,150000,0,52500,0,0
AR.AGA-PK022,20ARPK0161,M,97500,150000,0,52500,0,0
AR.AGA-PK022,20ARPK0162,L,97500,150000,0,52500,0,0
AR.AGA-PK023,20ARPK0163,ALL,97500,150000,0,52500,0,0
AR.AGA-PK024,20ARPK0164,ALL,97500,150000,0,52500,0,0
AR.AGA-QA001,20ARQA0197,S,83850,129000,0,45150,0,0
AR.AGA-QA001,20ARQA0198,M,83850,129000,0,45150,0,0
AR.AGA-QA001,20ARQA0199,L,83850,129000,0,45150,0,0
AR.AGA-QA002,20ARQA0200,S,83850,129000,0,45150,0,0
AR.AGA-QA002,20ARQA0201,M,83850,129000,0,45150,0,0
AR.AGA-QA002,20ARQA0202,L,83850,129000,0,45150,0,0
AR.AGA-QA002,20ARQB0027,XL,83850,129000,0,45150,0,0
AR.AGA-QA003,20ARQA0203,S,83850,129000,0,45150,0,0
AR.AGA-QA003,20ARQA0204,M,83850,129000,0,45150,0,0
AR.AGA-QA003,20ARQA0205,L,83850,129000,0,45150,0,0
AR.AGA-QA003,20ARQB0028,XL,83850,129000,0,45150,0,0
AR.AGA-QA004,20ARQA0206,S,83850,129000,0,45150,0,0
AR.AGA-QA004,20ARQA0207,M,83850,129000,0,45150,0,0
AR.AGA-QA004,20ARQA0208,L,83850,129000,0,45150,0,0
AR.AGA-QA004,20ARQB0029,XL,83850,129000,0,45150,0,0
AR.AGA-QG001,20ARQG0002,M,87750,135000,0,47250,0,0
AR.AGA-QG001,20ARQG0003,L,87750,135000,0,47250,0,0
AR.AGA-QG002,20ARQG0004,M,87750,135000,0,47250,0,0
AR.AGA-QG002,20ARQG0005,L,87750,135000,0,47250,0,0
AR.AGA-QG003,20ARQG0006,S,87750,135000,0,47250,0,0
AR.AGA-QG003,20ARQG0007,M,87750,135000,0,47250,0,0
AR.AGA-QG003,20ARQG0008,L,87750,135000,0,47250,0,0
AR.AGA-QG003,20ARQG0009,XL,87750,135000,0,47250,0,0
AR.AGA-QG004,20ARQG0010,M,87750,135000,0,47250,0,0
AR.AGA-QG004,20ARQG0011,L,87750,135000,0,47250,0,0
AR.AGA-QG004,20ARQG0012,XL,87750,135000,0,47250,0,0
AR.AGA-QG005,20ARQG0013,M,87750,135000,0,47250,0,0
AR.AGA-QG005,20ARQG0014,L,87750,135000,0,47250,0,0
AR.AGA-QG005,20ARQG0015,XL,87750,135000,0,47250,0,0
AR.AGA-QG006,20ARQG0016,S,87750,135000,0,47250,0,0
AR.AGA-QG006,20ARQG0017,M,87750,135000,0,47250,0,0
AR.AGA-QG006,20ARQG0018,L,87750,135000,0,47250,0,0
AR.AGA-QG006,20ARQG0019,XL,87750,135000,0,47250,0,0
AR.AGA-QG007,20ARQG0020,S,87750,135000,0,47250,0,0
AR.AGA-QG007,20ARQG0021,M,87750,135000,0,47250,0,0
AR.AGA-QG007,20ARQG0022,L,87750,135000,0,47250,0,0
AR.AGA-QG007,20ARQG0023,XL,87750,135000,0,47250,0,0
AR.AGA-QG008,20ARQG0024,S,87750,135000,0,47250,0,0
AR.AGA-QG008,20ARQG0025,M,87750,135000,0,47250,0,0
AR.AGA-QG008,20ARQG0026,L,87750,135000,0,47250,0,0
AR.AGA-QG008,20ARQG0027,XL,87750,135000,0,47250,0,0
AR.AGA-QG009,20ARQG0028,S,87750,135000,0,47250,0,0
AR.AGA-QG009,20ARQG0029,M,87750,135000,0,47250,0,0
AR.AGA-QG009,20ARQG0030,L,87750,135000,0,47250,0,0
AR.AGA-QG009,20ARQG0031,XL,87750,135000,0,47250,0,0
AR.AGA-QG010,20ARQG0032,S,87750,135000,0,47250,0,0
AR.AGA-QG010,20ARQG0033,M,87750,135000,0,47250,0,0
AR.AGA-QG010,20ARQG0034,L,87750,135000,0,47250,0,0
AR.AGA-QG010,20ARQG0035,XL,87750,135000,0,47250,0,0
AR.AGA-QG011,20ARQG0036,S,87750,135000,0,47250,0,0
AR.AGA-QG011,20ARQG0037,M,87750,135000,0,47250,0,0
AR.AGA-QG011,20ARQG0038,L,87750,135000,0,47250,0,0
AR.AGA-QG011,20ARQG0039,XL,87750,135000,0,47250,0,0
AR.AGA-QG012,20ARQG0040,S,159250,245000,0,85750,0,0
AR.AGA-QG012,20ARQG0041,M,159250,245000,0,85750,0,0
AR.AGA-QG012,20ARQG0042,L,159250,245000,0,85750,0,0
AR.AGA-QG012,20ARQG0043,XL,159250,245000,0,85750,0,0
AR.AGA-QG013,20ARQG0044,S,159250,245000,0,85750,0,0
AR.AGA-QG013,20ARQG0045,M,159250,245000,0,85750,0,0
AR.AGA-QG013,20ARQG0046,L,159250,245000,0,85750,0,0
AR.AGA-QG013,20ARQG0047,XL,159250,245000,0,85750,0,0
AR.AGA-QG014,20ARQG0048,S,159250,245000,0,85750,0,0
AR.AGA-QG014,20ARQG0049,M,159250,245000,0,85750,0,0
AR.AGA-QG014,20ARQG0050,L,159250,245000,0,85750,0,0
AR.AGA-QG014,20ARQG0051,XL,159250,245000,0,85750,0,0
AR.ANT-PJ001,20ARPJ0023,ALL,81250,125000,0,43750,0,0
AR.ANT-QB001,20ARQB0315,S,162500,250000,0,87500,0,0
AR.ANT-QB001,20ARQB0316,M,162500,250000,0,87500,0,0
AR.ANT-QB001,20ARQB0317,L,162500,250000,0,87500,0,0
AR.ANT-QB001,20ARQB0318,XL,162500,250000,0,87500,0,0
AR.ANT-QB002,20ARQB0319,S,162500,250000,0,87500,0,0
AR.ANT-QB002,20ARQB0320,M,162500,250000,0,87500,0,0
