noTrans,ArticleCode,Barcode,sizes,qty,basePrice,salePrice,DiscountType,discountPersen,discountRupiah,DiscExpenses,consignment,consignmentRp,subTotal,payment
01SCS19E010156,ESH.AR-RE0004,00ARRE0013,S,1,42000,135000,2,0,67500,1,0,13500,67500,54000
01SCS19E010157,AR.HMR-SD001,20ARSD0527,M,1,273000,420000,2,0,84000,1,0,84000,336000,252000
01SCS19E010158,AR.VCS-RI007,20ARRI0295,M,1,243750,375000,2,0,112500,1,0,65625,262500,196875
01SCS19E010158,AR.YAS-RL001,20ARRL0210,XL,1,317850,489000,2,0,97800,1,0,97800,391200,293400
01SCS19E010158,BSC.AR-RI0037,00ARRI0213,NON,1,273000,390000,2,0,117000,1,0,54600,273000,218400
01SCS19E010159,BSC.AR-SC0026,00ARSC0186,M,1,106400,350000,2,0,105000,1,0,49000,245000,196000
01SCS19E010160,BSC.AR-RD0021,00ARRD0108,L,1,42000,135000,2,0,67500,1,0,13500,67500,54000
01SCS19E010160,ESH.AR-RC0039,00ARRC0224,L,1,42000,135000,2,0,67500,1,0,13500,67500,54000
01SCS19E010161,ESH.AR-SA0017,00ARSA0116,S,1,122500,350000,2,0,105000,1,0,49000,245000,196000
01SCS19E010162,ESH.AR-SB0034,00ARSB0217,M,1,125000,315000,2,0,94500,1,0,44100,220500,176400
01SCS19E010163,ESH.AR-SA0005,00ARSA0068,M,1,44000,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E010164,ESH.AR-RA0017,00ARRA0074,ALL,1,40000,140000,2,0,90000,1,0,10000,50000,40000
01SCS19E010165,BSC.AR-RD0001,00ARRD0003,L,1,155,450000,2,0,275000,1,0,35000,175000,140000
01SCS19E010166,ESH.AR-PL0018,00ARPL0137,S,1,110000,325000,2,0,165000,1,0,32000,160000,128000
01SCS19E010167,AR.CPT-SB001,20ARSB0084,L,1,204750,315000,2,0,63000,1,0,63000,252000,189000
01SCS19E010168,AR.PCT-RJ005,20ARRJ0286,ALL,1,178750,275000,2,0,55000,1,0,55000,220000,165000
01SCS19E010168,AR.PUB-RG024,20ARRG0128,ALL,1,97500,150000,2,0,30000,1,0,30000,120000,90000
01SCS19E010169,BSC.AR-SD0024,00ARSD0147,NON,1,89000,225000,2,0,67500,1,0,31500,157500,126000
01SCS19E010170,AR.MKV-RL001,20ARRL0236,M,1,204750,315000,2,0,63000,1,0,63000,252000,189000
01SCS19E010171,BE.RAK-RL020,00BERL0062,M,1,211250,325000,2,0,65000,1,0,65000,260000,195000
01SCS19E010172,BSC.AR-RD0021,00ARRD0108,L,1,42000,135000,2,0,67500,1,0,13500,67500,54000
01SCS19E010172,ESH.AR-RE0008,00ARRE0031,L,1,42000,135000,2,0,67500,1,0,13500,67500,54000
01SCS19E010173,ESH.AR-RC0040,00ARRC0228,L,1,42000,135000,2,0,67500,1,0,13500,67500,54000
01SCS19E010173,ESH.AR-RE0019,00ARRE0206,L,1,43000,150000,2,0,82500,1,0,13500,67500,54000
01SCS19E010174,ESH.AR-SA0015,00ARSA0109,S,1,122500,350000,2,0,105000,1,0,49000,245000,196000
01SCS19E010175,AR.BPH-RH033,20ARRH0811,L,1,220350,339000,2,0,169500,1,0,42375,169500,127125
01SCS19E010176,AR.VRS-SB002,20ARSB0183,32,1,324350,499000,2,0,149700,1,0,87325,349300,261975
01SCS19E010177,BSC.AR-RF0007,00ARRF0092,XL,1,110000,315000,2,0,155000,1,0,32000,160000,128000
01SCS19E010177,BSC.AR-SD0018,00ARSD0123,NON,1,45000,150000,2,0,45000,1,0,21000,105000,84000
01SCS19E010178,ESH.AR-RJ0005,00ARRJ0028,M,1,94500,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E010178,ESH.AR-SD0009,00ARSD0066,M,1,44500,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E010179,AR.PUB-SD008,20ARSD0094,ALL,1,97500,150000,2,0,30000,1,0,30000,120000,90000
01SCS19E010180,AR.MKV-SA006,20ARSA0197,32,1,243750,375000,2,0,75000,1,0,75000,300000,225000
01SCS19E010180,AR.TUC-SD021,20ARSD0503,L,1,94250,145000,2,0,29000,1,0,29000,116000,87000
01SCS19E010181,ESH.AR-SB0002,00ARSB0002,NON,1,40000,115000,2,0,34500,1,0,16100,80500,64400
01SCS19E010182,BSC.AR-PI0018,00ARPI0018,ALL,1,58334,175000,2,0,75000,1,0,20000,100000,80000
01SCS19E010183,BSC.AR-RL0018,00ARRL0110,M,1,125000,315000,2,0,94500,1,0,44100,220500,176400
01SCS19E010184,ESH.AR-SB0001,00ARSB0001,NON,1,40000,115000,2,0,34500,1,0,16100,80500,64400
01SCS19E010185,AR.CPT-RI004,20ARRI0052,S,1,94250,145000,2,0,29000,1,0,29000,116000,87000
01SCS19E010185,ESH.AR-SC0032,00ARSC0280,S,1,44500,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E010186,BSC.AR-RK0022,00ARRK0209,L,1,120000,315000,2,0,94500,1,0,44100,220500,176400
01SCS19E010187,BSC.AR-SB0003,00ARSB0044,M,1,125000,315000,2,0,94500,1,0,44100,220500,176400
01SCS19E010188,AR.YD-RL002,20ARRL0018,ALL,1,91000,140000,2,0,70000,1,0,17500,70000,52500
01SCS19E010189,ESH.AR-SB0033,00ARSB0212,S,1,44500,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E010190,AR.MKV-RB023,20ARRB0110,ALL,1,91000,140000,2,0,70000,1,0,17500,70000,52500
01SCS19E010191,BSC.AR-SB0010,00ARSB0095,XL,1,125000,315000,2,0,94500,1,0,44100,220500,176400
01SCS19E010192,AR.CPT-RL014,20ARRL0311,ALL,1,94250,145000,2,0,29000,1,0,29000,116000,87000
01SCS19E010192,ESH.AR-SB0033,00ARSB0214,L,1,44500,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E010193,AR.ESB-SC001,20ARSC0305,M,1,204750,315000,2,0,63000,1,0,63000,252000,189000
01SCS19E010193,AR.YD-RL002,20ARRL0018,ALL,1,91000,140000,2,0,70000,1,0,17500,70000,52500
01SCS19E010194,AR.MKV-SC005,20ARSC0085,XL,1,253500,390000,2,0,78000,1,0,78000,312000,234000
01SCS19E010195,BSC.AR-SC0013,00ARSC0093,M,1,44000,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E010196,AR.CPT-RL016,20ARRL0313,ALL,1,94250,145000,2,0,29000,1,0,29000,116000,87000
01SCS19E010197,AR.ASH-SD005,20ARSD0398,M,1,243750,375000,2,0,112500,1,0,65625,262500,196875
01SCS19E010198,ESH.AR-SC0006,00ARSC0046,S,1,125000,350000,2,0,105000,1,0,49000,245000,196000
01SCS19E010199,AR.SMD-QD005,20ARQD0100,M,1,84500,130000,2,0,39000,1,0,22750,91000,68250
01SCS19E010200,ESH.AR-PK0043,00ARPK0199,M,1,110000,325000,2,0,165000,1,0,32000,160000,128000
01SCS19E010201,AR.PUB-SC017,20ARSC0369,M,1,204750,315000,2,0,63000,1,0,63000,252000,189000
01SCS19E010201,BSC.AR-RK0023,00ARRK0212,M,1,120000,315000,2,0,94500,1,0,44100,220500,176400
01SCS19E010202,AR.CPT-SD006,20ARSD0433,S,1,200850,309000,2,0,61800,1,0,61800,247200,185400
01SCS19E010202,BSC.AR-SD0012,00ARSD0105,NON,1,18000,75000,2,0,22500,1,0,10500,52500,42000
01SCS19E010203,AR.STY-SC007,20ARSC0206,ALL,1,77350,119000,2,0,23800,1,0,23800,95200,71400
01SCS19E010203,AR.STY-SC008,20ARSC0207,ALL,1,77350,119000,2,0,23800,1,0,23800,95200,71400
01SCS19E010204,ESH.AR-SC0027,00ARSC0262,M,1,125000,315000,2,0,94500,1,0,44100,220500,176400
01SCS19E010205,ESH.AR-RI0016,00ARRI0144,NON,1,65000,185000,2,0,55500,1,0,25900,129500,103600
01SCS19E010205,ESH.AR-RI0017,00ARRI0145,NON,1,129500,185000,2,0,55500,1,0,25900,129500,103600
01SCS19E010206,ESH.AR-QH0026,00ARQH0137,ALL,1,39700,140000,2,0,90000,1,0,10000,50000,40000
01SCS19E010207,AR.MDS-RF005,20ARRF0092,L,1,357500,550000,2,0,110000,1,0,110000,440000,330000
01SCS19E010207,AR.SMD-QE001,20ARQE0002,M,1,87750,135000,2,0,40500,1,0,23625,94500,70875
01SCS19E010207,AR.SMD-SD013,20ARSD0572,XL,1,87750,135000,2,0,27000,1,0,27000,108000,81000
01SCS19E010207,ESH.AR-QH0019,00ARQH0124,36,1,125000,350000,2,0,175000,1,0,35000,175000,140000
01SCS19E010208,BSC.AR-PI0039,00ARPI0045,ALL,1,165000,495000,2,0,320000,1,0,35000,175000,140000
01SCS19E010209,ESH.AR-QK0011,00ARQK0069,34,1,130000,375000,2,0,200000,1,0,35000,175000,140000
01SCS19E010210,BSC.AR-SD0012,00ARSD0105,NON,1,18000,75000,2,0,22500,1,0,10500,52500,42000
01SCS19E010211,AR.ESB-SB003,20ARSB0101,M,1,100750,155000,2,0,31000,1,0,31000,124000,93000
01SCS19E010212,ESH.AR-SC0019,00ARSC0149,S,1,125000,315000,2,0,94500,1,0,44100,220500,176400
01SCS19E010213,BSC.AR-RJ0013,00ARRJ0087,S,1,44500,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E010214,AR.MKV-RJ029,20ARRJ0443,M,1,165750,255000,2,0,51000,1,0,51000,204000,153000
01SCS19E010215,AR.TUC-SD020,20ARSD0499,L,1,94250,145000,2,0,29000,1,0,29000,116000,87000
01SCS19E010216,BSC.AR-RL0019,00ARRL0114,M,1,125000,315000,2,0,94500,1,0,44100,220500,176400
01SCS19E010217,ESH.AR-RD0024,00ARRD0228,M,1,145000,435000,2,0,260000,1,0,35000,175000,140000
01SCS19E010218,AR.TUC-SD025,20ARSD0518,30,1,211250,325000,2,0,65000,1,0,65000,260000,195000
01SCS19E010219,AR.MKV-RJ018,20ARRJ0201,ALL,1,107250,165000,2,0,33000,1,0,33000,132000,99000
01SCS19E010220,AR.ESB-SB003,20ARSB0101,M,1,100750,155000,2,0,31000,1,0,31000,124000,93000
01SCS19E010221,AR.MKV-QH011,20ARQH0216,ALL,1,175500,270000,2,0,135000,1,0,33750,135000,101250
01SCS19E010222,AR.PUB-SD031,20ARSD0214,30,1,211250,325000,2,0,65000,1,0,65000,260000,195000
01SCS19E010222,AR.REC-SD003,20ARSD0010,M,1,120250,185000,2,0,55500,1,0,32375,129500,97125
01SCS19E010222,BSC.AR-SB0019,00ARSB0164,M,1,125000,315000,2,0,94500,1,0,44100,220500,176400
01SCS19E010223,AR.STY-RK010,20ARRK0532,ALL,1,61750,95000,2,0,19000,1,0,19000,76000,57000
01SCS19E010224,AR.PUB-SD011,20ARSD0121,ALL,1,97500,150000,2,0,30000,1,0,30000,120000,90000
01SCS19E010225,BSC.AR-SC0046,00ARSC0298,NON,1,45000,150000,2,0,45000,1,0,21000,105000,84000
01SCS19E010225,ESH.AR-SC0002,00ARSC0007,L,1,44500,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E010226,AR.PUB-SD035,20ARSD0345,M,1,204750,315000,2,0,63000,1,0,63000,252000,189000
01SCS19E010227,AR.CPT-RL019,20ARRL0387,L,1,94250,145000,2,0,29000,1,0,29000,116000,87000
01SCS19E010227,AR.TUC-SA028,20ARSA0163,ALL,1,100750,155000,2,0,31000,1,0,31000,124000,93000
01SCS19E010228,AR.PUB-SB004,20ARSB0008,ALL,1,97500,150000,2,0,30000,1,0,30000,120000,90000
01SCS19E010229,ARN.AR-SB0002,00ARSB0087,NON,1,149400,249000,2,0,49800,1,0,59760,199200,139440
01SCS19E010230,ESH.AR-RC0024,00ARRC0180,M,1,42000,135000,2,0,67500,1,0,13500,67500,54000
01SCS19E010230,ESH.AR-RD0020,00ARRD0188,M,1,43000,150000,2,0,82500,1,0,13500,67500,54000
01SCS19E010231,AR.HLW-SA020,20ARSA0125,28,1,243750,375000,2,0,112500,1,0,65625,262500,196875
01SCS19E010232,BSC.AR-RC0039,00ARRC0290,XL,1,155000,450000,2,0,275000,1,0,35000,175000,140000
01SCS19E010233,BSC.AR-RJ0020,00ARRJ0115,S,1,44500,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E010233,ESH.AR-SB0031,00ARSB0206,L,1,44500,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E010234,AR.PUB-SD017,20ARSD0136,XL,1,204750,315000,2,0,63000,1,0,63000,252000,189000
01SCS19E010235,AR.PUB-SD030,20ARSD0208,28,1,211250,325000,2,0,65000,1,0,65000,260000,195000
01SCS19E010236,AR.CPT-RL016,20ARRL0313,ALL,1,94250,145000,2,0,29000,1,0,29000,116000,87000
01SCS19E010236,BSC.AR-QJ0014,00ARQJ0114,L,1,100000,310000,2,0,150000,1,0,32000,160000,128000
01SCS19E010237,AR.PUB-SB035,20ARSB0466,ALL,1,81250,125000,2,0,25000,1,0,25000,100000,75000
01SCS19E010238,BSC.AR-SA0011,00ARSA0037,NON,1,42000,140000,2,0,42000,1,0,19600,98000,78400
01SCS19E010239,BSC.AR-SA0001,00ARSA0001,S,1,220500,315000,2,0,94500,1,0,44100,220500,176400
01SCS19E010240,AR.FHL-SC002,20ARSC0331,M,1,91000,140000,2,0,28000,1,0,28000,112000,84000
01SCS19E010241,AR.MPR-SB005,20ARSB0252,L,1,230750,355000,2,0,71000,1,0,71000,284000,213000
01SCS19E010242,AR.MKV-RJ023,20ARRJ0217,ALL,1,97500,150000,2,0,30000,1,0,30000,120000,90000
01SCS19E010242,ESH.AR-RL0012,00ARRL0125,NON,1,47000,130000,2,0,39000,1,0,18200,91000,72800
01SCS19E010243,BSC.AR-SC0010,00ARSC0057,M,1,125000,315000,2,0,94500,1,0,44100,220500,176400
01SCS19E010243,BSC.AR-SC0045,00ARSC0297,NON,1,45000,150000,2,0,45000,1,0,21000,105000,84000
01SCS19E010244,BSC.AR-SC0014,00ARSC0098,L,1,44000,159000,2,0,47700,1,0,22260,111300,89040
01SCS19E010245,AR.SMD-SA002,20ARSA0225,L,1,87750,135000,2,0,27000,1,0,27000,108000,81000
01SCS19E010245,AR.TUC-SD018,20ARSD0490,M,1,94250,145000,2,0,29000,1,0,29000,116000,87000
01SCS19E010246,AR.ASH-RJ013,20ARSD0388,XL,1,94250,145000,2,0,43500,1,0,25375,101500,76125
01SCS19E010246,AR.SMD-RH008,20ARRH0756,L,1,87750,135000,2,0,40500,1,0,23625,94500,70875
01SCS19E010247,BSC.AR-SC0021,00ARSC0148,NON,1,73000,220000,2,0,66000,1,0,30800,154000,123200
01SCS19E010248,AR.PUB-SD033,20ARSD0244,L,1,204750,315000,2,0,63000,1,0,63000,252000,189000
01SCS19E010249,BSC.AR-SA0005,00ARSA0023,M,1,94500,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E010249,BSC.AR-SA0018,00ARSA0060,M,1,44000,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E010249,ESH.AR-RI0001,00ARRI0071,M,1,94500,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E010250,AR.ESB-SD015,20ARSD0334,M,1,91000,140000,2,0,28000,1,0,28000,112000,84000
01SCS19E010250,AR.SMD-RH004,20ARRH0416,M,1,87750,135000,2,0,40500,1,0,23625,94500,70875
01SCS19E010251,ESH.AR-SC0011,00ARSC0084,S,1,44000,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E010252,ESH.AR-SC0014,00ARSC0110,L,1,44500,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E010253,AR.MDG-SC001,20ARSC0152,M,1,94250,145000,2,0,43500,1,0,25375,101500,76125
01SCS19E010254,AR.PCT-QE002,20ARQE0011,M,1,78000,120000,2,0,60000,1,0,15000,60000,45000
01SCS19E010254,ESH.AR-QJ0013,00ARQJ0047,L,1,100000,345000,2,0,170000,1,0,35000,175000,140000
01SCS19E020001,AR.BPH-RH027,20ARRH0787,L,1,187850,289000,2,0,144500,1,0,36125,144500,108375
01SCS19E020001,ESH.AR-RE0004,00ARRE0014,M,1,42000,135000,2,0,67500,1,0,13500,67500,54000
01SCS19E020001,ESH.AR-RE0008,00ARRE0030,M,1,42000,135000,2,0,67500,1,0,13500,67500,54000
01SCS19E020002,BSC.AR-SA0002,00ARSA0005,S,1,120000,315000,2,0,94500,1,0,44100,220500,176400
01SCS19E020002,ESH.AR-RI0009,00ARRI0102,S,1,94500,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E020003,AR.SMD-SA002,20ARSA0224,M,1,87750,135000,2,0,27000,1,0,27000,108000,81000
01SCS19E020003,BSC.AR-SC0012,00ARSC0073,M,1,44000,159000,2,0,47700,1,0,22260,111300,89040
01SCS19E020003,ESH.AR-RH0005,00ARRH0042,M,1,94500,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E020003,ESH.AR-SC0011,00ARSC0085,M,1,44000,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E020003,ESH.AR-SD0023,00ARSD0169,NON,1,43000,120000,2,0,36000,1,0,16800,84000,67200
01SCS19E020004,BSC.AR-QE0012,00ARQE0095,M,1,125000,375000,2,0,200000,1,0,35000,175000,140000
01SCS19E020005,ESH.AR-RJ0013,00ARRJ0178,XL,1,94500,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E020006,BSC.AR-SB0019,00ARSB0164,M,1,125000,315000,2,0,94500,1,0,44100,220500,176400
01SCS19E020007,AR.TUC-RL015,20ARRL0339,ALL,1,87750,135000,2,0,27000,1,0,27000,108000,81000
01SCS19E020008,AR.STY-RJ004,20ARRJ0053,ALL,1,55250,85000,2,0,17000,1,0,17000,68000,51000
01SCS19E020008,AR.STY-SC007,20ARSC0206,ALL,1,77350,119000,2,0,23800,1,0,23800,95200,71400
01SCS19E020008,ESH.AR-SB0012,00ARSB0057,34,1,90,285000,2,0,85500,1,0,39900,199500,159600
01SCS19E020009,AR.MKV-RJ028,20ARRJ0225,28,1,214500,330000,2,0,66000,1,0,66000,264000,198000
01SCS19E020009,AR.TUC-SD026,20ARSD0521,ALL,1,35750,55000,2,0,11000,1,0,11000,44000,33000
01SCS19E020010,AR.PUB-SC014,20ARSC0358,L,1,97500,150000,2,0,30000,1,0,30000,120000,90000
01SCS19E020011,AR.PUB-SD017,20ARSD0134,M,1,204750,315000,2,0,63000,1,0,63000,252000,189000
01SCS19E020012,BSC.AR-RF0004,00ARRF0029,XL,1,110000,315000,2,0,155000,1,0,32000,160000,128000
01SCS19E020013,AR.MKV-RJ030,20ARRJ0448,L,1,165750,255000,2,0,51000,1,0,51000,204000,153000
01SCS19E020014,BSC.AR-RD0008,00ARRD0042,34,1,110000,350000,2,0,175000,1,0,35000,175000,140000
01SCS19E020014,BSC.AR-RL0025,00ARRL0166,S,1,44000,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E020014,BSC.AR-SD0019,00ARSD0124,NON,1,45000,150000,2,0,45000,1,0,21000,105000,84000
01SCS19E020014,ESH.AR-QK0012,00ARQK0073,L,1,100000,310000,2,0,150000,1,0,32000,160000,128000
01SCS19E020015,ESH.AR-SB0034,00ARSB0217,M,1,125000,315000,2,0,94500,1,0,44100,220500,176400
01SCS19E020016,BSC.AR-RC0026,00ARRC0171,ALL,1,55000,150000,2,0,100000,1,0,10000,50000,40000
01SCS19E020017,AR.CPT-SC003,20ARSC0250,32,1,227500,350000,2,0,70000,1,0,70000,280000,210000
01SCS19E020017,ESH.AR-SD0022,00ARSD0168,NON,1,43000,120000,2,0,36000,1,0,16800,84000,67200
01SCS19E020018,AR.PUB-RG007,20ARRG0042,S,1,97500,150000,2,0,30000,1,0,30000,120000,90000
01SCS19E020018,AR.TUC-SB020,20ARSB0484,ALL,1,87750,135000,2,0,27000,1,0,27000,108000,81000
01SCS19E020019,ESH.AR-RH0024,00ARRH0140,M,1,115000,315000,2,0,155000,1,0,32000,160000,128000
01SCS19E020020,BSC.AR-RL0018,00ARRL0109,S,1,125000,315000,2,0,94500,1,0,44100,220500,176400
01SCS19E020020,ESH.AR-RD0001,00ARRD0022,36,1,110000,350000,2,0,175000,1,0,35000,175000,140000
01SCS19E020021,ESH.AR-QI0003,00ARQI0036,ALL,1,40000,140000,2,0,90000,1,0,10000,50000,40000
01SCS19E020021,ESH.AR-RD0001,00ARRD0021,34,1,110000,350000,2,0,175000,1,0,35000,175000,140000
01SCS19E020022,AR.VCS-RI006,20ARRI0293,XL,1,243750,375000,2,0,112500,1,0,65625,262500,196875
01SCS19E020023,AR.TUC-SD004,20ARSD0153,M,1,204750,315000,2,0,63000,1,0,63000,252000,189000
01SCS19E020024,AR.ESB-SB007,20ARSB0118,L,1,91000,140000,2,0,28000,1,0,28000,112000,84000
01SCS19E020024,AR.TUC-SB020,20ARSB0484,ALL,1,87750,135000,2,0,27000,1,0,27000,108000,81000
01SCS19E020024,ESH.AR-RD0001,00ARRD0020,32,1,110000,350000,2,0,175000,1,0,35000,175000,140000
01SCS19E020025,AR.CPT-SC012,20ARSC0481,L,1,204750,315000,2,0,63000,1,0,63000,252000,189000
01SCS19E020026,AR.PCT-RK001,20ARRK0249,ALL,1,178750,275000,2,0,55000,1,0,55000,220000,165000
01SCS19E020027,AR.YD-RL015,20ARRL0039,M,1,91000,140000,2,0,70000,1,0,17500,70000,52500
01SCS19E020027,BSC.AR-QJ0014,00ARQJ0113,M,1,100000,310000,2,0,150000,1,0,32000,160000,128000
01SCS19E020028,BSC.AR-RE0028,00ARRE0303,NON,1,35000,120000,2,0,36000,1,0,16800,84000,67200
01SCS19E020029,BSC.AR-SC0042,00ARSC0276,S,1,135000,375000,2,0,112500,1,0,52500,262500,210000
01SCS19E020030,BSC.AR-RE0028,00ARRE0303,NON,1,35000,120000,2,0,36000,1,0,16800,84000,67200
01SCS19E020031,AR.CPT-RE012,20ARRE0714,M,1,94250,145000,2,0,29000,1,0,29000,116000,87000
01SCS19E020032,AR.HMR-SB003,20ARSB0346,L,1,194350,299000,2,0,59800,1,0,59800,239200,179400
01SCS19E020033,ESH.AR-RE0008,00ARRE0030,M,1,42000,135000,2,0,67500,1,0,13500,67500,54000
01SCS19E020033,ESH.AR-RE0013,00ARRE0091,L,1,42000,135000,2,0,67500,1,0,13500,67500,54000
01SCS19E020034,BSC.AR-RK0002,00ARRK0055,L,1,94500,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E020035,BSC.AR-RJ0012,00ARRJ0085,L,1,44500,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E020036,ESH.AR-QD0016,00ARQD0150,M,1,110000,325000,2,0,165000,1,0,32000,160000,128000
01SCS19E020037,AR.ESB-SB001,20ARSB0020,S,1,204750,315000,2,0,63000,1,0,63000,252000,189000
01SCS19E020037,AR.TUC-SD013,20ARSD0470,M,1,94250,145000,2,0,29000,1,0,29000,116000,87000
01SCS19E020038,AR.GTW-SB002,20ARSB0154,L,1,214500,330000,2,0,99000,1,0,57750,231000,173250
01SCS19E020038,ESH.AR-SC0030,00ARSC0274,NON,1,90000,250000,2,0,75000,1,0,35000,175000,140000
01SCS19E020039,BSC.AR-RI0016,00ARRI0060,L,1,43000,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E020039,BSC.AR-SB0011,00ARSB0097,M,1,44500,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E020040,ESH.AR-PL0018,00ARPL0138,M,1,110000,325000,2,0,165000,1,0,32000,160000,128000
01SCS19E020040,ESH.AR-QH0026,00ARQH0137,ALL,1,39700,140000,2,0,90000,1,0,10000,50000,40000
01SCS19E020041,AR.ESB-SB007,20ARSB0117,M,1,91000,140000,2,0,28000,1,0,28000,112000,84000
01SCS19E020042,ESH.AR-RC0024,00ARRC0180,M,1,42000,135000,2,0,67500,1,0,13500,67500,54000
01SCS19E020042,ESH.AR-RC0024,00ARRC0181,L,1,42000,135000,2,0,67500,1,0,13500,67500,54000
01SCS19E020043,ESH.AR-RD0024,00ARRD0227,S,1,145000,435000,2,0,260000,1,0,35000,175000,140000
01SCS19E020044,ESH.AR-SB0024,00ARSB0156,NON,1,35300,120000,2,0,36000,1,0,16800,84000,67200
01SCS19E020045,THR.AR-RK0007,00ARRK0181,L,1,332000,415000,2,0,41500,1,0,56025,373500,317475
01SCS19E020046,BSC.AR-RD0021,00ARRD0108,L,1,42000,135000,2,0,67500,1,0,13500,67500,54000
01SCS19E020046,ESH.AR-RC0039,00ARRC0224,L,1,42000,135000,2,0,67500,1,0,13500,67500,54000
01SCS19E020047,BSC.AR-SC0017,00ARSC0117,M,1,44500,135000,2,0,40500,1,0,18900,94500,75600
01SCS19E020048,BSC.AR-RC0026,00ARRC0171,ALL,1,55000,150000,2,0,100000,1,0,10000,50000,40000
01SCS19E020048,BSC.AR-RI0032,00ARRI0149,S,1,120000,315000,2,0,94500,1,0,44100,220500,176400
01SCS19E020048,BSC.AR-SA0002,00ARSA0005,S,1,120000,315000,2,0,94500,1,0,44100,220500,176400
01SCS19E020048,BSC.AR-SC0025,00ARSC0182,M,1,125000,315000,2,0,94500,1,0,44100,220500,176400
01SCS19E020048,BSC.AR-SC0034,00ARSC0228,S,1,125000,315000,2,0,94500,1,0,44100,220500,176400
01SCS19E020048,ESH.AR-PL0015,00ARPL0126,M,1,110000,325000,2,0,165000,1,0,32000,160000,128000
01SCS19E020048,ESH.AR-QD0016,00ARQD0149,S,1,110000,325000,2,0,165000,1,0,32000,160000,128000
01SCS19E020048,ESH.AR-QE0002,00ARQE0021,ALL,1,50000,140000,2,0,90000,1,0,10000,50000,40000
01SCS19E020048,ESH.AR-QK0001,00ARQK0003,L,1,90000,310000,2,0,150000,1,0,32000,160000,128000
01SCS19E020048,ESH.AR-QK0012,00ARQK0073,L,1,100000,310000,2,0,150000,1,0,32000,160000,128000
01SCS19E020048,ESH.AR-RA0017,00ARRA0074,ALL,1,40000,140000,2,0,90000,1,0,10000,50000,40000
01SCS19E020048,ESH.AR-RE0008,00ARRE0031,L,1,42000,135000,2,0,67500,1,0,13500,67500,54000
01SCS19E020048,ESH.AR-RE0010,00ARRE0078,M,1,42000,135000,2,0,67500,1,0,13500,67500,54000
01SCS19E020048,ESH.AR-RE0010,00ARRE0080,XL,1,42000,135000,2,0,67500,1,0,13500,67500,54000
01SCS19E020048,ESH.AR-RE0013,00ARRE0091,L,1,42000,135000,2,0,67500,1,0,13500,67500,54000
01SCS19E020048,ESH.AR-RH0024,00ARRH0140,M,1,115000,315000,2,0,155000,1,0,32000,160000,128000
01SCS19E020049,ESH.AR-SB0025,00ARSB0157,NON,1,35300,120000,2,0,36000,1,0,16800,84000,67200
01SCS19E020050,BSC.AR-SB0005,00ARSB0061,NON,1,47500,140000,2,0,42000,1,0,19600,98000,78400
01SCS19E020051,ESH.AR-RB0028,00ARRB0152,30,1,130000,350000,2,0,175000,1,0,35000,175000,140000
01SCS19E020051,ESH.AR-SB0029,00ARSB0197,M,1,125000,315000,2,0,94500,1,0,44100,220500,176400
01SCS19E020052,AR.BPH-SA005,20ARSA0250,ALL,1,103350,159000,2,0,47700,1,0,27825,111300,83475
01SCS19E020052,AR.MKV-RJ029,20ARRJ0443,M,1,165750,255000,2,0,51000,1,0,51000,204000,153000
01SCS19E020052,AR.MKV-SD015,20ARSD0427,34,1,214500,330000,2,0,165000,1,0,41250,165000,123750
01SCS19E020052,ESH.AR-QH0026,00ARQH0137,ALL,1,39700,140000,2,0,90000,1,0,10000,50000,40000
01SCS19E020053,AR.PUB-RK001,20ARRK0068,XL,1,97500,150000,2,0,30000,1,0,30000,120000,90000
01SCS19E020053,BE.RAK-SA019,00BESA0074,XL,1,91000,140000,2,0,28000,1,0,28000,112000,84000
01SCS19E020054,AR.ESB-SB003,20ARSB0101,M,1,100750,155000,2,0,31000,1,0,31000,124000,93000
01SCS19E020054,ESH.AR-QK0012,00ARQK0073,L,1,100000,310000,2,0,150000,1,0,32000,160000,128000
